subNum	 trialNo	 fixNo	 trialType	 xFix	 yFix	 fixStartTime	 fixEndTime	 hemianopia	 targPresent	 targSide	 row	 column	 easySide	 RtFirstFix
9	 74	 2	 Ul	 786	 512	 15416484	 15416604	 l	 0	 x	 0	 0	 L	 274
9	 75	 2	 Ul	 1003	 507	 15430420	 15430670	 l	 0	 x	 0	 0	 L	 217
9	 76	 2	 Ul	 745	 541	 15438816	 15438896	 l	 1	 left	 16	 7	 L	 322
9	 77	 2	 Ul	 703	 491	 15444298	 15444533	 l	 0	 x	 0	 0	 R	 52
9	 78	 2	 Ul	 673	 802	 15452634	 15452674	 l	 0	 x	 0	 0	 R	 377
9	 79	 2	 Ul	 1048	 524	 15460280	 15460532	 l	 0	 x	 0	 0	 R	 232
9	 80	 2	 Ul	 1150	 243	 15470604	 15470674	 l	 1	 right	 3	 21	 R	 314
9	 81	 2	 Ul	 953	 376	 15474776	 15474849	 l	 0	 x	 0	 0	 R	 355
9	 82	 2	 Ul	 1199	 510	 15483890	 15484070	 l	 0	 x	 0	 0	 R	 367
9	 83	 2	 Ul	 1024	 467	 15491769	 15491957	 l	 1	 left	 16	 8	 L	 235
9	 84	 2	 Ul	 524	 585	 15496045	 15496173	 l	 0	 x	 0	 0	 R	 270
9	 85	 2	 Ul	 904	 507	 15503841	 15504032	 l	 1	 right	 8	 16	 R	 264
9	 86	 2	 Ul	 348	 711	 15507297	 15507440	 l	 1	 left	 12	 5	 L	 340
9	 87	 2	 Ul	 868	 493	 15511484	 15511639	 l	 0	 x	 0	 0	 R	 556
9	 88	 2	 Ul	 535	 545	 15522261	 15522515	 l	 0	 x	 0	 0	 L	 631
9	 89	 2	 Ul	 649	 618	 15532847	 15533061	 l	 1	 right	 14	 16	 L	 735
9	 90	 2	 Ul	 931	 521	 15541627	 15541886	 l	 1	 left	 6	 7	 R	 673
9	 91	 2	 Ul	 927	 540	 15551493	 15551618	 l	 1	 left	 15	 4	 L	 188
9	 92	 2	 Ul	 266	 514	 15555093	 15555217	 l	 1	 left	 8	 4	 L	 297
9	 93	 2	 Ul	 529	 495	 15558469	 15558595	 l	 0	 x	 0	 0	 R	 272
9	 94	 2	 Ul	 978	 541	 15566347	 15566617	 l	 0	 x	 0	 0	 R	 419
9	 95	 2	 Ul	 397	 986	 15578383	 15578537	 l	 1	 left	 16	 5	 L	 303
9	 96	 2	 Ul	 984	 431	 15582541	 15582689	 l	 1	 right	 6	 18	 R	 270
9	 97	 2	 Ul	 736	 562	 15586578	 15586715	 l	 0	 x	 0	 0	 L	 296
9	 99	 2	 Ul	 760	 355	 15608990	 15609152	 l	 1	 left	 12	 6	 R	 214
9	 100	 2	 Ul	 659	 818	 15619968	 15620053	 l	 0	 x	 0	 0	 R	 340
9	 101	 2	 Ul	 1077	 486	 15629894	 15630060	 l	 0	 x	 0	 0	 L	 244
9	 102	 2	 Ul	 743	 520	 15637712	 15637853	 l	 1	 left	 8	 6	 R	 110
9	 103	 2	 Ul	 811	 553	 15645726	 15645802	 l	 1	 right	 9	 15	 L	 213
9	 104	 2	 Ul	 553	 587	 15656276	 15656356	 l	 1	 left	 5	 4	 R	 281
9	 105	 2	 Ul	 1033	 693	 15666697	 15666853	 l	 0	 x	 0	 0	 R	 360
9	 106	 2	 Ul	 1027	 585	 15680149	 15680315	 l	 0	 x	 0	 0	 R	 359
9	 107	 2	 Ul	 801	 494	 15691002	 15691061	 l	 1	 left	 4	 9	 L	 311
9	 108	 2	 Ul	 593	 495	 15696101	 15696260	 l	 0	 x	 0	 0	 R	 239
9	 109	 2	 Ul	 988	 564	 15707649	 15707822	 l	 0	 x	 0	 0	 L	 274
9	 110	 2	 Ul	 803	 756	 15718514	 15718539	 l	 1	 left	 11	 3	 R	 367
9	 111	 2	 Ul	 802	 548	 15728958	 15729083	 l	 0	 x	 0	 0	 L	 269
9	 112	 2	 Ul	 723	 598	 15755036	 15755194	 l	 1	 right	 2	 20	 L	 373
9	 113	 2	 Ul	 356	 728	 15764388	 15764516	 l	 1	 left	 12	 5	 R	 613
9	 114	 2	 Ul	 343	 610	 15768052	 15768394	 l	 1	 right	 6	 18	 L	 406
9	 115	 2	 Ul	 637	 625	 15773490	 15773643	 l	 0	 x	 0	 0	 R	 323
9	 116	 2	 Ul	 663	 502	 15781943	 15782137	 l	 0	 x	 0	 0	 R	 355
9	 117	 2	 Ul	 526	 878	 15790038	 15790170	 l	 1	 left	 14	 8	 L	 258
9	 118	 2	 Ul	 1157	 433	 15794179	 15794358	 l	 0	 x	 0	 0	 R	 408
9	 119	 2	 Ul	 384	 663	 15801471	 15801638	 l	 1	 right	 14	 22	 L	 349
9	 120	 2	 Ul	 721	 554	 15809605	 15809691	 l	 1	 right	 6	 13	 L	 241
9	 121	 2	 Ul	 751	 820	 15817011	 15817120	 l	 1	 right	 8	 13	 L	 336
9	 122	 2	 Ul	 728	 514	 15824615	 15824793	 l	 0	 x	 0	 0	 L	 229
9	 123	 2	 Ul	 529	 592	 15837262	 15837385	 l	 0	 x	 0	 0	 R	 283
9	 124	 2	 Ul	 588	 559	 15853618	 15853745	 l	 0	 x	 0	 0	 R	 476
9	 125	 2	 Ul	 627	 519	 15868039	 15868178	 l	 0	 x	 0	 0	 R	 284
9	 126	 2	 Ul	 490	 655	 15876434	 15876504	 l	 0	 x	 0	 0	 R	 268
9	 127	 2	 Ul	 576	 791	 15886830	 15886941	 l	 1	 left	 14	 8	 L	 332
9	 128	 2	 Ul	 509	 700	 15890777	 15890904	 l	 1	 left	 9	 8	 R	 268
9	 129	 2	 Ul	 327	 584	 15896985	 15897107	 l	 1	 left	 10	 4	 L	 355
9	 130	 2	 Ul	 1040	 506	 15905717	 15905828	 l	 1	 right	 11	 21	 L	 295
9	 131	 2	 Ul	 677	 719	 15918261	 15918389	 l	 0	 x	 0	 0	 R	 287
9	 132	 2	 Ul	 478	 859	 15928136	 15928301	 l	 0	 x	 0	 0	 R	 250
9	 133	 2	 Ul	 1164	 445	 15937085	 15937341	 l	 1	 left	 2	 6	 R	 268
9	 134	 2	 Ul	 824	 616	 15943650	 15943795	 l	 1	 right	 1	 17	 L	 311
9	 135	 2	 Ul	 1115	 427	 15948872	 15949067	 l	 1	 left	 4	 8	 R	 412
9	 136	 2	 Ul	 699	 526	 15960299	 15960419	 l	 0	 x	 0	 0	 L	 287
9	 137	 2	 Ul	 926	 489	 15970160	 15970227	 l	 1	 right	 6	 15	 L	 236
9	 138	 2	 Ul	 784	 570	 15975051	 15975125	 l	 0	 x	 0	 0	 R	 317
9	 139	 2	 Ul	 696	 505	 15981942	 15982099	 l	 1	 right	 15	 15	 R	 76
9	 140	 2	 Ul	 697	 510	 15985408	 15985516	 l	 1	 right	 9	 19	 R	 101
9	 141	 2	 Ul	 715	 542	 15989021	 15989128	 l	 1	 right	 15	 22	 L	 274
9	 142	 2	 Ul	 665	 856	 15994121	 15994399	 l	 0	 x	 0	 0	 R	 343
9	 143	 2	 Ul	 833	 796	 16002127	 16002258	 l	 0	 x	 0	 0	 L	 377
9	 144	 2	 Ul	 587	 811	 16009424	 16009578	 l	 0	 x	 0	 0	 L	 313
9	 145	 2	 Ul	 527	 669	 16019609	 16019766	 l	 0	 x	 0	 0	 L	 326
9	 146	 2	 Ul	 875	 614	 16027461	 16027604	 l	 1	 right	 1	 16	 L	 297
9	 147	 2	 Ul	 164	 543	 16032561	 16032739	 l	 1	 right	 1	 15	 L	 416
9	 148	 2	 Ul	 460	 682	 16037121	 16037330	 l	 0	 x	 0	 0	 L	 415
9	 149	 2	 Ul	 540	 482	 16045205	 16045317	 l	 0	 x	 0	 0	 R	 257
9	 150	 2	 Ul	 865	 686	 16053103	 16053202	 l	 0	 x	 0	 0	 L	 284
9	 151	 2	 Ul	 529	 637	 16058944	 16058989	 l	 1	 right	 11	 16	 R	 204
9	 152	 2	 Ul	 544	 371	 16062429	 16062716	 l	 1	 left	 4	 6	 L	 348
9	 154	 2	 Ul	 837	 625	 16070076	 16070248	 l	 0	 x	 0	 0	 L	 804
9	 155	 2	 Ul	 1001	 214	 16076859	 16077042	 l	 1	 right	 14	 18	 L	 726
9	 156	 2	 Ul	 820	 736	 16081389	 16081581	 l	 0	 x	 0	 0	 L	 615
9	 157	 2	 Ul	 670	 398	 16087023	 16087306	 l	 0	 x	 0	 0	 R	 488
9	 158	 2	 Ul	 804	 619	 16093104	 16093323	 l	 0	 x	 0	 0	 L	 328
9	 159	 2	 Ul	 953	 389	 16100401	 16100586	 l	 0	 x	 0	 0	 R	 653
10	 1	 2	 Ul	 648	 516	 129323	 129621	 l	 0	 x	 0	 0	 L	 145
10	 2	 2	 Ul	 312	 597	 144523	 144608	 l	 1	 left	 11	 4	 L	 282
10	 3	 2	 Ul	 175	 449	 148980	 149043	 l	 0	 x	 0	 0	 R	 458
10	 4	 2	 Ul	 450	 416	 157000	 157198	 l	 0	 x	 0	 0	 R	 207
10	 5	 2	 Ul	 200	 494	 166721	 166975	 l	 0	 x	 0	 0	 L	 346
10	 6	 2	 Ul	 403	 454	 179865	 179971	 l	 0	 x	 0	 0	 L	 217
10	 7	 2	 Ul	 445	 823	 188184	 188343	 l	 1	 left	 14	 8	 L	 365
10	 8	 2	 Ul	 258	 590	 192297	 192358	 l	 1	 left	 10	 3	 L	 217
10	 9	 2	 Ul	 441	 530	 196610	 196717	 l	 1	 right	 8	 13	 L	 199
10	 10	 2	 Ul	 361	 547	 204784	 204947	 l	 0	 x	 0	 0	 R	 202
10	 11	 2	 Ul	 917	 538	 215483	 215590	 l	 0	 x	 0	 0	 L	 209
10	 12	 2	 Ul	 326	 561	 225293	 225340	 l	 1	 left	 10	 7	 L	 307
10	 13	 2	 Ul	 891	 550	 229190	 229253	 l	 1	 right	 6	 16	 R	 263
10	 14	 2	 Ul	 716	 504	 232795	 232951	 l	 1	 right	 9	 15	 L	 267
10	 15	 2	 Ul	 887	 522	 240611	 240674	 l	 1	 left	 9	 8	 R	 292
10	 16	 2	 Ul	 890	 535	 247910	 247992	 l	 0	 x	 0	 0	 R	 260
10	 17	 2	 Ul	 387	 568	 257793	 257845	 l	 0	 x	 0	 0	 R	 221
10	 18	 2	 Ul	 988	 509	 268495	 268563	 l	 0	 x	 0	 0	 R	 311
10	 19	 2	 Ul	 1092	 553	 281045	 281269	 l	 0	 x	 0	 0	 R	 389
10	 20	 2	 Ul	 910	 500	 290551	 290655	 l	 1	 left	 12	 5	 L	 243
10	 21	 2	 Ul	 315	 591	 294709	 294833	 l	 0	 x	 0	 0	 R	 200
10	 22	 2	 Ul	 304	 564	 306711	 306825	 l	 0	 x	 0	 0	 L	 320
10	 23	 2	 Ul	 247	 514	 314314	 314567	 l	 0	 x	 0	 0	 L	 191
10	 24	 2	 Ul	 348	 602	 324115	 324199	 l	 1	 right	 4	 14	 R	 241
10	 25	 2	 Ul	 473	 548	 328184	 328237	 l	 1	 right	 15	 15	 R	 229
10	 26	 2	 Ul	 779	 579	 332567	 332594	 l	 1	 left	 15	 4	 L	 261
10	 27	 2	 Ul	 902	 596	 336365	 336438	 l	 1	 left	 11	 3	 R	 268
10	 28	 2	 Ul	 736	 541	 344959	 345061	 l	 0	 x	 0	 0	 R	 270
10	 29	 2	 Ul	 1005	 573	 355847	 355978	 l	 1	 left	 16	 9	 L	 247
10	 30	 2	 Ul	 758	 566	 360260	 360288	 l	 0	 x	 0	 0	 L	 249
10	 31	 2	 Ul	 1008	 565	 371176	 371308	 l	 1	 left	 16	 6	 R	 253
10	 32	 2	 Ul	 702	 523	 383238	 383397	 l	 1	 left	 4	 9	 L	 42
10	 33	 2	 Ul	 483	 571	 388503	 388535	 l	 1	 left	 12	 6	 R	 266
10	 34	 2	 Ul	 1031	 570	 400663	 400859	 l	 1	 left	 14	 3	 R	 224
10	 35	 2	 Ul	 777	 508	 412193	 412287	 l	 0	 x	 0	 0	 L	 212
10	 36	 2	 Ul	 863	 533	 425679	 425702	 l	 1	 right	 12	 21	 L	 266
10	 37	 2	 Ul	 306	 482	 440598	 440752	 l	 1	 left	 14	 8	 L	 232
10	 38	 2	 Ul	 665	 563	 444509	 444621	 l	 0	 x	 0	 0	 L	 312
10	 39	 2	 Ul	 422	 528	 460665	 460743	 l	 0	 x	 0	 0	 R	 185
10	 40	 2	 Ul	 610	 542	 475452	 475524	 l	 1	 right	 3	 20	 R	 279
10	 41	 2	 Ul	 682	 775	 479536	 479660	 l	 0	 x	 0	 0	 L	 323
10	 42	 2	 Ul	 277	 562	 494404	 494530	 l	 0	 x	 0	 0	 R	 228
10	 43	 2	 Ul	 761	 539	 509842	 509879	 l	 1	 left	 12	 8	 L	 263
10	 44	 2	 Ul	 452	 790	 516490	 516627	 l	 0	 x	 0	 0	 R	 330
10	 45	 2	 Ul	 986	 500	 531507	 531572	 l	 0	 x	 0	 0	 R	 244
10	 46	 2	 Ul	 775	 528	 544757	 544886	 l	 0	 x	 0	 0	 L	 241
10	 47	 2	 Ul	 1008	 532	 560216	 560480	 l	 0	 x	 0	 0	 R	 258
10	 48	 2	 Ul	 551	 548	 575245	 575339	 l	 1	 left	 9	 7	 R	 194
10	 49	 2	 Ul	 304	 581	 594412	 594470	 l	 1	 left	 2	 2	 R	 197
10	 50	 2	 Ul	 516	 462	 600839	 600963	 l	 0	 x	 0	 0	 L	 223
10	 51	 2	 Ul	 468	 534	 620832	 620903	 l	 0	 x	 0	 0	 R	 212
10	 52	 2	 Ul	 892	 596	 640015	 640063	 l	 0	 x	 0	 0	 R	 341
10	 53	 2	 Ul	 221	 533	 659265	 659344	 l	 1	 left	 1	 4	 L	 348
10	 54	 2	 Ul	 1051	 503	 663356	 663409	 l	 1	 right	 10	 20	 R	 248
10	 55	 2	 Ul	 1091	 552	 666874	 667059	 l	 1	 left	 4	 8	 R	 266
10	 56	 2	 Ul	 148	 547	 686412	 686634	 l	 1	 right	 14	 18	 L	 290
10	 57	 2	 Ul	 874	 395	 707588	 707832	 l	 0	 x	 0	 0	 L	 412
10	 58	 2	 Ul	 277	 528	 728572	 728635	 l	 1	 right	 6	 14	 L	 212
10	 59	 2	 Ul	 298	 423	 746944	 747107	 l	 1	 left	 7	 5	 L	 291
10	 60	 2	 Ul	 272	 544	 750743	 750833	 l	 0	 x	 0	 0	 R	 209
10	 61	 2	 Ul	 982	 515	 777979	 778109	 l	 0	 x	 0	 0	 L	 220
10	 62	 2	 Ul	 248	 533	 798754	 798863	 l	 0	 x	 0	 0	 R	 251
10	 63	 2	 Ul	 296	 534	 820338	 820435	 l	 0	 x	 0	 0	 R	 191
10	 64	 2	 Ul	 803	 541	 843423	 843489	 l	 1	 left	 4	 2	 L	 201
10	 65	 2	 Ul	 1105	 502	 847451	 847524	 l	 1	 left	 2	 6	 R	 249
10	 66	 2	 Ul	 476	 460	 853782	 853879	 l	 1	 left	 15	 9	 R	 189
10	 67	 2	 Ul	 460	 595	 858829	 858866	 l	 1	 right	 14	 16	 L	 335
10	 68	 2	 Ul	 320	 520	 874852	 874985	 l	 1	 right	 11	 16	 R	 205
10	 69	 2	 Ul	 601	 654	 878880	 879067	 l	 0	 x	 0	 0	 R	 222
10	 70	 2	 Ul	 211	 502	 899796	 899975	 l	 0	 x	 0	 0	 L	 264
10	 71	 2	 Ul	 236	 566	 926569	 926769	 l	 1	 left	 5	 4	 R	 202
10	 72	 2	 Ul	 200	 495	 948085	 948299	 l	 0	 x	 0	 0	 L	 224
10	 73	 2	 Ul	 878	 541	 967452	 967536	 l	 0	 x	 0	 0	 R	 237
10	 74	 2	 Ul	 259	 494	 989481	 989554	 l	 1	 right	 3	 21	 R	 202
10	 75	 2	 Ul	 937	 448	 993006	 993080	 l	 1	 right	 4	 21	 L	 257
10	 76	 2	 Ul	 294	 372	 1007300	 1007370	 l	 0	 x	 0	 0	 R	 268
10	 77	 2	 Ul	 163	 509	 1027345	 1027490	 l	 1	 left	 16	 5	 L	 209
10	 78	 2	 Ul	 249	 646	 1031941	 1032162	 l	 1	 right	 1	 15	 L	 274
10	 79	 2	 Ul	 305	 596	 1048395	 1048622	 l	 0	 x	 0	 0	 L	 305
10	 80	 2	 Ul	 864	 539	 1064398	 1064469	 l	 0	 x	 0	 0	 L	 185
10	 81	 2	 Ul	 935	 518	 1077492	 1077619	 l	 0	 x	 0	 0	 L	 187
10	 82	 2	 Ul	 515	 534	 1093236	 1093326	 l	 1	 left	 11	 1	 L	 58
10	 83	 2	 Ul	 306	 737	 1096935	 1097040	 l	 1	 left	 16	 7	 L	 306
10	 84	 2	 Ul	 346	 704	 1100467	 1100566	 l	 1	 right	 6	 15	 L	 198
10	 85	 2	 Ul	 417	 514	 1108731	 1109080	 l	 1	 left	 16	 7	 R	 210
10	 86	 2	 Ul	 275	 644	 1114114	 1114247	 l	 1	 left	 16	 8	 L	 212
10	 87	 2	 Ul	 1004	 636	 1117621	 1117714	 l	 1	 right	 9	 19	 R	 228
10	 88	 2	 Ul	 1032	 571	 1120948	 1121244	 l	 0	 x	 0	 0	 R	 245
10	 89	 2	 Ul	 240	 669	 1136533	 1136646	 l	 0	 x	 0	 0	 R	 207
10	 90	 2	 Ul	 332	 605	 1149098	 1149186	 l	 1	 right	 9	 13	 R	 199
10	 91	 2	 Ul	 690	 568	 1152769	 1152808	 l	 1	 right	 11	 21	 L	 260
10	 92	 2	 Ul	 930	 554	 1169185	 1169331	 l	 0	 x	 0	 0	 R	 263
10	 93	 2	 Ul	 632	 359	 1184189	 1184241	 l	 0	 x	 0	 0	 L	 314
10	 94	 2	 Ul	 381	 356	 1200906	 1201019	 l	 1	 right	 3	 15	 R	 198
10	 95	 2	 Ul	 548	 705	 1204727	 1204842	 l	 1	 left	 2	 8	 R	 248
10	 96	 2	 Ul	 216	 579	 1220694	 1220877	 l	 1	 right	 15	 16	 L	 252
10	 97	 2	 Ul	 233	 674	 1225918	 1226119	 l	 0	 x	 0	 0	 L	 235
10	 98	 2	 Ul	 284	 562	 1246338	 1246369	 l	 0	 x	 0	 0	 R	 211
10	 99	 2	 Ul	 297	 499	 1264071	 1264101	 l	 0	 x	 0	 0	 R	 261
10	 100	 2	 Ul	 986	 525	 1281835	 1282015	 l	 1	 left	 12	 5	 R	 272
10	 101	 2	 Ul	 949	 495	 1299141	 1299258	 l	 0	 x	 0	 0	 R	 205
10	 102	 2	 Ul	 825	 525	 1319091	 1319277	 l	 0	 x	 0	 0	 L	 71
10	 103	 2	 Ul	 1003	 482	 1339949	 1340058	 l	 1	 right	 6	 18	 R	 265
10	 104	 2	 Ul	 1009	 523	 1343368	 1343468	 l	 1	 right	 6	 18	 L	 223
10	 105	 2	 Ul	 499	 542	 1356986	 1357030	 l	 0	 x	 0	 0	 R	 239
10	 106	 2	 Ul	 658	 605	 1378581	 1378720	 l	 1	 right	 2	 20	 L	 440
10	 107	 2	 Ul	 851	 454	 1395893	 1395946	 l	 1	 right	 8	 16	 R	 278
10	 108	 2	 Ul	 151	 537	 1400711	 1400908	 l	 0	 x	 0	 0	 L	 355
10	 109	 2	 Ul	 317	 545	 1420356	 1420405	 l	 1	 right	 15	 22	 R	 257
10	 110	 2	 Ul	 852	 822	 1424135	 1424219	 l	 1	 right	 13	 16	 R	 315
10	 111	 2	 Ul	 982	 535	 1427685	 1427800	 l	 0	 x	 0	 0	 R	 264
10	 112	 2	 Ul	 484	 579	 1450339	 1450405	 l	 0	 x	 0	 0	 R	 234
10	 113	 2	 Ul	 745	 532	 1469964	 1470157	 l	 0	 x	 0	 0	 R	 45
10	 114	 2	 Ul	 669	 525	 1483810	 1484072	 l	 0	 x	 0	 0	 L	 99
10	 115	 2	 Ul	 264	 506	 1503046	 1503107	 l	 1	 left	 8	 4	 L	 281
10	 116	 2	 Ul	 410	 540	 1508389	 1508471	 l	 1	 right	 16	 22	 R	 283
10	 117	 2	 Ul	 646	 536	 1512938	 1513075	 l	 0	 x	 0	 0	 L	 71
10	 118	 2	 Ul	 889	 541	 1525656	 1525699	 l	 1	 right	 10	 17	 R	 197
10	 119	 2	 Ul	 787	 570	 1528916	 1528936	 l	 1	 left	 3	 3	 R	 107
10	 120	 2	 Ul	 244	 525	 1540898	 1541017	 l	 1	 right	 15	 22	 L	 316
10	 121	 2	 Ul	 952	 504	 1554020	 1554164	 l	 0	 x	 0	 0	 L	 176
10	 122	 2	 Ul	 333	 460	 1566105	 1566184	 l	 0	 x	 0	 0	 R	 199
10	 123	 2	 Ul	 1034	 505	 1575137	 1575318	 l	 1	 left	 6	 7	 R	 249
10	 124	 2	 Ul	 1031	 428	 1582661	 1582801	 l	 1	 right	 6	 19	 R	 251
10	 125	 2	 Ul	 1018	 662	 1585960	 1586034	 l	 1	 right	 12	 19	 R	 250
10	 126	 2	 Ul	 968	 535	 1589199	 1589271	 l	 0	 x	 0	 0	 L	 238
10	 127	 2	 Ul	 710	 522	 1597654	 1597847	 l	 1	 right	 12	 18	 L	 92
10	 128	 2	 Ul	 275	 594	 1603802	 1603847	 l	 0	 x	 0	 0	 L	 319
10	 129	 2	 Ul	 1011	 557	 1614531	 1614620	 l	 0	 x	 0	 0	 L	 215
10	 130	 2	 Ul	 414	 529	 1623794	 1623829	 l	 1	 right	 14	 17	 L	 207
10	 131	 2	 Ul	 918	 499	 1632206	 1632293	 l	 1	 right	 7	 16	 L	 167
10	 132	 2	 Ul	 226	 485	 1638921	 1639049	 l	 0	 x	 0	 0	 L	 211
10	 133	 2	 Ul	 721	 546	 1648259	 1648411	 l	 1	 left	 4	 6	 L	 37
10	 134	 2	 Ul	 294	 508	 1654270	 1654410	 l	 1	 right	 11	 14	 R	 237
10	 135	 2	 Ul	 786	 498	 1657777	 1657839	 l	 1	 left	 8	 6	 R	 293
10	 136	 2	 Ul	 229	 457	 1662887	 1663081	 l	 1	 right	 14	 22	 L	 312
10	 137	 2	 Ul	 889	 482	 1671893	 1672007	 l	 0	 x	 0	 0	 L	 247
10	 138	 2	 Ul	 220	 477	 1681552	 1681726	 l	 0	 x	 0	 0	 L	 294
10	 139	 2	 Ul	 294	 549	 1691954	 1692100	 l	 1	 right	 1	 16	 L	 324
10	 140	 2	 Ul	 479	 177	 1703803	 1703912	 l	 0	 x	 0	 0	 R	 201
10	 141	 2	 Ul	 1031	 471	 1714854	 1714899	 l	 0	 x	 0	 0	 R	 280
10	 142	 2	 Ul	 993	 519	 1727183	 1727309	 l	 0	 x	 0	 0	 R	 236
10	 143	 2	 Ul	 1005	 500	 1739557	 1739735	 l	 0	 x	 0	 0	 R	 268
10	 145	 2	 Ul	 175	 502	 1761552	 1761679	 l	 0	 x	 0	 0	 L	 239
10	 146	 2	 Ul	 1031	 529	 1772592	 1772701	 l	 0	 x	 0	 0	 L	 247
10	 147	 2	 Ul	 353	 437	 1784486	 1784611	 l	 0	 x	 0	 0	 L	 329
10	 148	 2	 Ul	 582	 434	 1793702	 1793764	 l	 1	 left	 6	 3	 R	 243
10	 149	 2	 Ul	 291	 489	 1801177	 1801233	 l	 1	 right	 1	 17	 L	 347
10	 150	 2	 Ul	 1096	 516	 1806547	 1806712	 l	 0	 x	 0	 0	 R	 286
10	 151	 2	 Ul	 936	 567	 1815461	 1815595	 l	 1	 left	 14	 5	 R	 298
10	 152	 2	 Ul	 928	 508	 1824039	 1824094	 l	 0	 x	 0	 0	 R	 284
10	 153	 2	 Ul	 950	 672	 1833738	 1833821	 l	 1	 left	 10	 4	 L	 322
10	 154	 2	 Ul	 784	 553	 1837189	 1837270	 l	 0	 x	 0	 0	 R	 232
10	 155	 2	 Ul	 885	 520	 1846489	 1846673	 l	 0	 x	 0	 0	 L	 30
10	 156	 2	 Ul	 415	 489	 1856966	 1856997	 l	 1	 left	 4	 2	 R	 235
10	 157	 2	 Ul	 624	 467	 1861135	 1861178	 l	 0	 x	 0	 0	 R	 273
10	 158	 2	 Ul	 1062	 580	 1868659	 1868784	 l	 0	 x	 0	 0	 R	 256
10	 159	 2	 Ul	 1076	 506	 1877649	 1877781	 l	 0	 x	 0	 0	 R	 244
10	 160	 2	 Ul	 993	 537	 1885997	 1886078	 l	 0	 x	 0	 0	 L	 201
11	 1	 2	 Ul	 728	 541	 271650	 272165	 l	 1	 right	 9	 13	 R	 412
11	 2	 2	 Ul	 804	 555	 275962	 276176	 l	 0	 x	 0	 0	 L	 334
11	 3	 2	 Ul	 516	 495	 280244	 280366	 l	 0	 x	 0	 0	 R	 245
11	 4	 2	 Ul	 797	 670	 284774	 285082	 l	 1	 right	 11	 14	 R	 274
11	 6	 2	 Ul	 349	 509	 292442	 292574	 l	 0	 x	 0	 0	 R	 270
11	 7	 2	 Ul	 820	 524	 296459	 296603	 l	 0	 x	 0	 0	 L	 457
11	 8	 2	 Ul	 450	 475	 299939	 300206	 l	 0	 x	 0	 0	 R	 256
11	 9	 2	 Ul	 509	 545	 303431	 303625	 l	 1	 left	 9	 8	 R	 268
11	 10	 2	 Ul	 460	 476	 307128	 307305	 l	 0	 x	 0	 0	 R	 224
11	 11	 2	 Ul	 885	 283	 310885	 311027	 l	 1	 right	 6	 18	 L	 290
11	 12	 2	 Ul	 748	 413	 314515	 314703	 l	 1	 right	 8	 13	 L	 249
11	 13	 2	 Ul	 597	 228	 318124	 318377	 l	 0	 x	 0	 0	 R	 278
11	 14	 2	 Ul	 401	 440	 321867	 322002	 l	 0	 x	 0	 0	 R	 230
11	 15	 2	 Ul	 616	 374	 325612	 325797	 l	 0	 x	 0	 0	 R	 234
11	 16	 2	 Ul	 516	 371	 329451	 329690	 l	 0	 x	 0	 0	 R	 253
11	 17	 2	 Ul	 709	 495	 332897	 332928	 l	 1	 left	 10	 4	 L	 308
11	 18	 2	 Ul	 380	 433	 337838	 338027	 l	 1	 left	 6	 7	 R	 278
11	 19	 2	 Ul	 812	 348	 342042	 342195	 l	 0	 x	 0	 0	 L	 291
11	 20	 2	 Ul	 963	 579	 346114	 346328	 l	 1	 right	 14	 18	 L	 263
11	 21	 2	 Ul	 1064	 323	 349979	 350103	 l	 1	 right	 3	 21	 R	 377
11	 22	 2	 Ul	 287	 276	 353624	 353812	 l	 0	 x	 0	 0	 R	 261
11	 23	 2	 Ul	 595	 196	 357412	 357604	 l	 0	 x	 0	 0	 R	 258
11	 24	 2	 Ul	 459	 446	 361414	 361621	 l	 0	 x	 0	 0	 R	 230
11	 25	 2	 Ul	 959	 459	 365398	 365522	 l	 1	 right	 6	 14	 L	 253
11	 26	 2	 Ul	 732	 421	 370543	 370727	 l	 1	 left	 16	 9	 L	 277
11	 27	 2	 Ul	 295	 696	 374221	 374400	 l	 0	 x	 0	 0	 R	 244
11	 28	 2	 Ul	 308	 390	 377866	 378096	 l	 0	 x	 0	 0	 R	 269
11	 29	 2	 Ul	 885	 392	 381225	 381625	 l	 1	 right	 6	 16	 R	 227
11	 30	 2	 Ul	 944	 306	 384692	 384926	 l	 0	 x	 0	 0	 L	 253
11	 31	 2	 Ul	 920	 449	 388348	 388569	 l	 1	 right	 12	 21	 L	 259
11	 32	 2	 Ul	 585	 739	 392491	 392588	 l	 1	 left	 12	 8	 L	 271
11	 33	 2	 Ul	 366	 751	 395696	 395960	 l	 0	 x	 0	 0	 R	 325
11	 34	 2	 Ul	 839	 444	 399442	 399515	 l	 1	 left	 4	 2	 L	 281
11	 35	 2	 Ul	 303	 600	 402915	 403072	 l	 0	 x	 0	 0	 R	 283
11	 36	 2	 Ul	 840	 381	 406667	 406854	 l	 1	 right	 14	 22	 L	 254
11	 37	 2	 Ul	 964	 446	 411298	 411499	 l	 0	 x	 0	 0	 L	 234
11	 38	 2	 Ul	 747	 472	 414829	 414935	 l	 1	 left	 16	 8	 L	 275
11	 39	 2	 Ul	 485	 545	 418220	 418396	 l	 1	 left	 4	 8	 R	 225
11	 40	 2	 Ul	 922	 521	 422595	 422804	 l	 0	 x	 0	 0	 L	 239
