subNum	 version	 completed	 trialNo	 fixNo	 xFix	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 var	 con
2	 T	 2	 92	 1	 511	 378	 5576141	 5576747	 1	 right	 x	 1.7	 full
2	 T	 2	 92	 2	 793	 582	 5576797	 5576940	 1	 right	 x	 1.7	 full
2	 T	 2	 92	 3	 812	 591	 5576960	 5577062	 1	 right	 x	 1.7	 full
2	 T	 2	 93	 1	 513	 387	 5578604	 5579911	 0	 x	 L	 x	 half
2	 T	 2	 93	 2	 621	 582	 5579962	 5580102	 0	 x	 L	 x	 half
2	 T	 2	 94	 1	 498	 385	 5581488	 5582629	 1	 right	 x	 6	 full
2	 T	 2	 94	 2	 711	 444	 5582671	 5582846	 1	 right	 x	 6	 full
2	 T	 2	 94	 3	 758	 457	 5582868	 5582985	 1	 right	 x	 6	 full
2	 T	 2	 95	 1	 508	 386	 5584338	 5585599	 0	 x	 R	 x	 half
2	 T	 2	 95	 2	 242	 411	 5585657	 5586005	 0	 x	 R	 x	 half
2	 T	 2	 95	 3	 399	 649	 5586065	 5586297	 0	 x	 R	 x	 half
2	 T	 2	 95	 4	 477	 661	 5586320	 5586528	 0	 x	 R	 x	 half
2	 T	 2	 95	 5	 516	 221	 5586611	 5586827	 0	 x	 R	 x	 half
2	 T	 2	 95	 6	 200	 203	 5586897	 5587145	 0	 x	 R	 x	 half
2	 T	 2	 95	 7	 738	 248	 5587212	 5587333	 0	 x	 R	 x	 half
2	 T	 2	 96	 1	 509	 385	 5588921	 5589937	 1	 right	 x	 6	 full
2	 T	 2	 96	 2	 672	 577	 5589983	 5590213	 1	 right	 x	 6	 full
2	 T	 2	 97	 1	 509	 390	 5591665	 5593133	 0	 x	 x	 6	 full
2	 T	 2	 98	 1	 507	 386	 5594472	 5595893	 0	 x	 x	 6	 full
2	 T	 2	 99	 1	 507	 385	 5597302	 5598773	 1	 right	 L	 x	 half
2	 T	 2	 99	 2	 611	 307	 5598813	 5598974	 1	 right	 L	 x	 half
2	 T	 2	 100	 1	 505	 378	 5600524	 5602104	 0	 x	 x	 1.7	 full
2	 T	 2	 101	 1	 514	 389	 5603586	 5604864	 0	 x	 x	 6	 full
2	 T	 2	 102	 1	 514	 385	 5606284	 5607502	 0	 x	 x	 1.7	 full
2	 T	 2	 102	 2	 626	 365	 5607528	 5607662	 0	 x	 x	 1.7	 full
2	 T	 2	 102	 3	 858	 384	 5607708	 5608099	 0	 x	 x	 1.7	 full
2	 T	 2	 102	 4	 164	 259	 5608206	 5608541	 0	 x	 x	 1.7	 full
2	 T	 2	 102	 5	 394	 608	 5608611	 5608704	 0	 x	 x	 1.7	 full
2	 T	 2	 103	 1	 507	 387	 5609971	 5611389	 0	 x	 R	 x	 half
2	 T	 2	 103	 2	 791	 504	 5611442	 5611767	 0	 x	 R	 x	 half
2	 T	 2	 103	 3	 461	 693	 5611830	 5612046	 0	 x	 R	 x	 half
2	 T	 2	 103	 4	 303	 589	 5612098	 5612239	 0	 x	 R	 x	 half
2	 T	 2	 103	 5	 212	 471	 5612283	 5612454	 0	 x	 R	 x	 half
2	 T	 2	 103	 6	 194	 359	 5612503	 5612735	 0	 x	 R	 x	 half
2	 T	 2	 104	 1	 509	 384	 5614128	 5615339	 1	 left	 L	 x	 half
2	 T	 2	 104	 2	 410	 557	 5615394	 5615737	 1	 left	 L	 x	 half
2	 T	 2	 104	 3	 519	 394	 5615780	 5615825	 1	 left	 L	 x	 half
2	 T	 2	 106	 1	 508	 385	 5621855	 5623205	 1	 right	 x	 6	 full
2	 T	 2	 107	 1	 500	 381	 5624998	 5625931	 1	 right	 x	 1.7	 full
2	 T	 2	 107	 2	 805	 360	 5625980	 5626112	 1	 right	 x	 1.7	 full
2	 T	 2	 107	 3	 859	 361	 5626133	 5626186	 1	 right	 x	 1.7	 full
2	 T	 2	 108	 1	 504	 379	 5627678	 5629096	 1	 left	 x	 1.7	 full
2	 T	 2	 109	 1	 507	 383	 5631237	 5631936	 1	 right	 R	 x	 half
2	 T	 2	 110	 1	 511	 384	 5633761	 5635358	 1	 right	 L	 x	 half
2	 T	 2	 110	 2	 898	 334	 5635421	 5635555	 1	 right	 L	 x	 half
2	 T	 2	 110	 3	 942	 327	 5635576	 5635743	 1	 right	 L	 x	 half
2	 T	 2	 111	 1	 511	 385	 5637281	 5638368	 1	 left	 x	 1.7	 full
2	 T	 2	 111	 2	 544	 381	 5638391	 5638566	 1	 left	 x	 1.7	 full
2	 T	 2	 112	 1	 519	 389	 5640083	 5641193	 1	 left	 x	 1.7	 full
2	 T	 2	 112	 2	 415	 336	 5641220	 5641374	 1	 left	 x	 1.7	 full
2	 T	 2	 112	 3	 397	 319	 5641386	 5641617	 1	 left	 x	 1.7	 full
2	 T	 2	 113	 1	 506	 379	 5643110	 5644566	 0	 x	 L	 x	 half
2	 T	 2	 113	 2	 943	 290	 5644637	 5644857	 0	 x	 L	 x	 half
2	 T	 2	 113	 3	 892	 315	 5644892	 5645078	 0	 x	 L	 x	 half
2	 T	 2	 113	 4	 827	 574	 5645138	 5645277	 0	 x	 L	 x	 half
2	 T	 2	 114	 1	 499	 381	 5646682	 5648097	 1	 left	 x	 6	 full
2	 T	 2	 115	 1	 513	 382	 5649546	 5650907	 0	 x	 x	 6	 full
2	 T	 2	 115	 2	 759	 378	 5650958	 5651377	 0	 x	 x	 6	 full
2	 T	 2	 116	 1	 507	 387	 5652919	 5654156	 1	 right	 x	 1.7	 full
2	 T	 2	 116	 2	 803	 479	 5654217	 5654351	 1	 right	 x	 1.7	 full
2	 T	 2	 116	 3	 815	 496	 5654370	 5654587	 1	 right	 x	 1.7	 full
2	 T	 2	 117	 1	 508	 388	 5656431	 5657398	 0	 x	 x	 6	 full
2	 T	 2	 118	 1	 517	 387	 5658908	 5660128	 1	 right	 R	 x	 half
2	 T	 2	 119	 1	 512	 391	 5661713	 5662926	 1	 left	 R	 x	 half
2	 T	 2	 119	 2	 798	 468	 5662973	 5663165	 1	 left	 R	 x	 half
2	 T	 2	 119	 3	 349	 555	 5663230	 5663532	 1	 left	 R	 x	 half
2	 T	 2	 119	 4	 282	 565	 5663568	 5663682	 1	 left	 R	 x	 half
2	 T	 2	 119	 5	 387	 728	 5663736	 5663855	 1	 left	 R	 x	 half
2	 T	 2	 119	 6	 286	 275	 5663935	 5664328	 1	 left	 R	 x	 half
2	 T	 2	 120	 1	 505	 389	 5665985	 5667066	 1	 left	 L	 x	 half
2	 T	 2	 120	 2	 382	 524	 5667117	 5667342	 1	 left	 L	 x	 half
2	 T	 2	 120	 3	 509	 432	 5667370	 5667498	 1	 left	 L	 x	 half
2	 T	 2	 121	 1	 506	 383	 5669248	 5670128	 0	 x	 x	 1.7	 full
2	 T	 2	 121	 2	 785	 611	 5670178	 5670475	 0	 x	 x	 1.7	 full
2	 T	 2	 121	 3	 743	 583	 5670496	 5670651	 0	 x	 x	 1.7	 full
2	 T	 2	 121	 4	 308	 706	 5670715	 5670985	 0	 x	 x	 1.7	 full
2	 T	 2	 121	 5	 209	 346	 5671047	 5671345	 0	 x	 x	 1.7	 full
2	 T	 2	 121	 6	 699	 245	 5671412	 5671689	 0	 x	 x	 1.7	 full
2	 T	 2	 122	 1	 514	 389	 5673070	 5674739	 0	 x	 L	 x	 half
2	 T	 2	 123	 1	 510	 386	 5676110	 5677639	 0	 x	 x	 6	 full
2	 T	 2	 124	 1	 513	 390	 5679076	 5680479	 1	 right	 x	 6	 full
2	 T	 2	 125	 1	 510	 380	 5682782	 5683850	 0	 x	 x	 6	 full
2	 T	 2	 126	 1	 513	 384	 5685289	 5686545	 1	 left	 x	 1.7	 full
2	 T	 2	 126	 2	 372	 389	 5686582	 5686723	 1	 left	 x	 1.7	 full
2	 T	 2	 126	 3	 347	 394	 5686746	 5686940	 1	 left	 x	 1.7	 full
2	 T	 2	 127	 1	 510	 405	 5688943	 5689970	 1	 right	 x	 1.7	 full
2	 T	 2	 128	 1	 511	 383	 5691306	 5692840	 0	 x	 L	 x	 half
2	 T	 2	 129	 1	 512	 384	 5694773	 5695493	 0	 x	 x	 1.7	 full
2	 T	 2	 129	 2	 701	 388	 5695542	 5695669	 0	 x	 x	 1.7	 full
2	 T	 2	 129	 3	 890	 470	 5695720	 5695890	 0	 x	 x	 1.7	 full
2	 T	 2	 129	 4	 820	 573	 5695934	 5696057	 0	 x	 x	 1.7	 full
2	 T	 2	 129	 5	 701	 712	 5696099	 5696294	 0	 x	 x	 1.7	 full
2	 T	 2	 129	 6	 665	 720	 5696315	 5696497	 0	 x	 x	 1.7	 full
2	 T	 2	 129	 7	 288	 613	 5696566	 5696800	 0	 x	 x	 1.7	 full
2	 T	 2	 130	 1	 510	 390	 5698302	 5699731	 0	 x	 R	 x	 half
2	 T	 2	 131	 1	 500	 379	 5701146	 5702395	 0	 x	 x	 1.7	 full
2	 T	 2	 131	 2	 620	 354	 5702423	 5702559	 0	 x	 x	 1.7	 full
2	 T	 2	 131	 3	 786	 383	 5702597	 5702738	 0	 x	 x	 1.7	 full
2	 T	 2	 131	 4	 847	 420	 5702765	 5702953	 0	 x	 x	 1.7	 full
2	 T	 2	 131	 5	 757	 615	 5703018	 5703077	 0	 x	 x	 1.7	 full
2	 T	 2	 131	 6	 726	 693	 5703110	 5703282	 0	 x	 x	 1.7	 full
2	 T	 2	 131	 7	 357	 693	 5703344	 5703517	 0	 x	 x	 1.7	 full
2	 T	 2	 131	 8	 230	 263	 5703609	 5703721	 0	 x	 x	 1.7	 full
2	 T	 2	 132	 1	 503	 382	 5705511	 5706991	 0	 x	 x	 6	 full
2	 T	 2	 133	 1	 503	 382	 5709124	 5710221	 1	 right	 R	 x	 half
2	 T	 2	 134	 1	 499	 383	 5711457	 5712753	 1	 right	 x	 1.7	 full
2	 T	 2	 134	 2	 719	 242	 5712799	 5712888	 1	 right	 x	 1.7	 full
2	 T	 2	 134	 3	 716	 216	 5712905	 5713117	 1	 right	 x	 1.7	 full
2	 T	 2	 135	 1	 509	 387	 5714636	 5716132	 0	 x	 L	 x	 half
2	 T	 2	 136	 1	 510	 384	 5717822	 5718734	 1	 right	 x	 1.7	 full
2	 T	 2	 136	 2	 615	 600	 5718793	 5718861	 1	 right	 x	 1.7	 full
2	 T	 2	 136	 3	 625	 649	 5718883	 5719131	 1	 right	 x	 1.7	 full
2	 T	 2	 137	 1	 499	 385	 5720526	 5721754	 1	 right	 x	 1.7	 full
2	 T	 2	 137	 2	 539	 407	 5721778	 5721913	 1	 right	 x	 1.7	 full
2	 T	 2	 137	 3	 350	 655	 5721975	 5722308	 1	 right	 x	 1.7	 full
2	 T	 2	 137	 4	 787	 234	 5722387	 5722510	 1	 right	 x	 1.7	 full
2	 T	 2	 137	 5	 811	 135	 5722540	 5722640	 1	 right	 x	 1.7	 full
2	 T	 2	 137	 6	 837	 38	 5722665	 5722949	 1	 right	 x	 1.7	 full
2	 T	 2	 138	 1	 509	 389	 5724559	 5725792	 0	 x	 x	 6	 full
2	 T	 2	 139	 1	 525	 381	 5726941	 5728344	 0	 x	 x	 6	 full
2	 T	 2	 139	 2	 492	 374	 5728367	 5728583	 0	 x	 x	 6	 full
2	 T	 2	 140	 1	 519	 395	 5729874	 5731099	 1	 right	 x	 1.7	 full
2	 T	 2	 140	 2	 550	 402	 5731117	 5731228	 1	 right	 x	 1.7	 full
2	 T	 2	 140	 3	 841	 418	 5731285	 5731448	 1	 right	 x	 1.7	 full
2	 T	 2	 140	 4	 856	 409	 5731467	 5731543	 1	 right	 x	 1.7	 full
2	 T	 2	 141	 1	 516	 388	 5732692	 5734142	 0	 x	 R	 x	 half
2	 T	 2	 141	 2	 534	 399	 5734161	 5734423	 0	 x	 R	 x	 half
2	 T	 2	 142	 1	 505	 383	 5735701	 5737183	 1	 right	 x	 6	 full
2	 T	 2	 143	 1	 507	 391	 5738595	 5740062	 0	 x	 L	 x	 half
2	 T	 2	 143	 2	 540	 398	 5740082	 5740431	 0	 x	 L	 x	 half
2	 T	 2	 143	 3	 789	 432	 5740476	 5740619	 0	 x	 L	 x	 half
2	 T	 2	 143	 4	 806	 526	 5740657	 5740854	 0	 x	 L	 x	 half
2	 T	 2	 144	 1	 510	 387	 5743269	 5744267	 1	 right	 x	 1.7	 full
2	 T	 2	 144	 2	 498	 373	 5744277	 5744524	 1	 right	 x	 1.7	 full
2	 T	 2	 144	 3	 147	 326	 5744599	 5744737	 1	 right	 x	 1.7	 full
2	 T	 2	 144	 4	 121	 316	 5744761	 5744885	 1	 right	 x	 1.7	 full
2	 T	 2	 144	 5	 844	 152	 5744970	 5745120	 1	 right	 x	 1.7	 full
2	 T	 2	 144	 6	 923	 107	 5745146	 5745312	 1	 right	 x	 1.7	 full
2	 T	 2	 144	 7	 958	 76	 5745334	 5745439	 1	 right	 x	 1.7	 full
2	 T	 2	 145	 1	 507	 385	 5746776	 5748043	 0	 x	 x	 1.7	 full
2	 T	 2	 145	 2	 482	 368	 5748059	 5748420	 0	 x	 x	 1.7	 full
2	 T	 2	 145	 3	 718	 507	 5748467	 5748692	 0	 x	 x	 1.7	 full
2	 T	 2	 145	 4	 809	 532	 5748722	 5748929	 0	 x	 x	 1.7	 full
2	 T	 2	 145	 5	 723	 509	 5748956	 5749064	 0	 x	 x	 1.7	 full
2	 T	 2	 145	 6	 760	 730	 5749113	 5749364	 0	 x	 x	 1.7	 full
2	 T	 2	 146	 1	 507	 388	 5750815	 5752154	 1	 left	 x	 6	 full
2	 T	 2	 147	 1	 506	 383	 5753737	 5754752	 0	 x	 x	 1.7	 full
2	 T	 2	 147	 2	 556	 411	 5754774	 5754904	 0	 x	 x	 1.7	 full
2	 T	 2	 147	 3	 753	 610	 5754954	 5755152	 0	 x	 x	 1.7	 full
2	 T	 2	 147	 4	 948	 442	 5755211	 5755363	 0	 x	 x	 1.7	 full
2	 T	 2	 147	 5	 948	 215	 5755425	 5755601	 0	 x	 x	 1.7	 full
2	 T	 2	 147	 6	 276	 298	 5755683	 5756136	 0	 x	 x	 1.7	 full
2	 T	 2	 148	 1	 500	 393	 5757596	 5759035	 1	 right	 R	 x	 half
2	 T	 2	 149	 1	 500	 385	 5761357	 5762126	 0	 x	 x	 1.7	 full
2	 T	 2	 149	 2	 536	 402	 5762151	 5762261	 0	 x	 x	 1.7	 full
2	 T	 2	 149	 3	 345	 286	 5762313	 5762478	 0	 x	 x	 1.7	 full
2	 T	 2	 149	 4	 146	 379	 5762543	 5762761	 0	 x	 x	 1.7	 full
2	 T	 2	 149	 5	 437	 675	 5762822	 5763134	 0	 x	 x	 1.7	 full
2	 T	 2	 150	 1	 512	 384	 5764832	 5765936	 1	 left	 x	 1.7	 full
2	 T	 2	 150	 2	 463	 321	 5765972	 5766159	 1	 left	 x	 1.7	 full
2	 T	 2	 150	 3	 493	 340	 5766184	 5766265	 1	 left	 x	 1.7	 full
2	 T	 2	 151	 1	 515	 377	 5767702	 5768945	 0	 x	 x	 6	 full
2	 T	 2	 152	 1	 505	 380	 5771452	 5772384	 0	 x	 L	 x	 half
2	 T	 2	 152	 2	 538	 396	 5772404	 5772665	 0	 x	 L	 x	 half
2	 T	 2	 153	 1	 506	 386	 5773885	 5775450	 1	 left	 R	 x	 half
2	 T	 2	 153	 2	 367	 510	 5775493	 5775646	 1	 left	 R	 x	 half
2	 T	 2	 153	 3	 339	 535	 5775671	 5775819	 1	 left	 R	 x	 half
2	 T	 2	 153	 4	 358	 543	 5775839	 5775968	 1	 left	 R	 x	 half
2	 T	 2	 154	 1	 499	 387	 5777431	 5778754	 0	 x	 x	 1.7	 full
2	 T	 2	 154	 2	 532	 384	 5778770	 5778994	 0	 x	 x	 1.7	 full
2	 T	 2	 154	 3	 614	 504	 5779039	 5779190	 0	 x	 x	 1.7	 full
2	 T	 2	 154	 4	 694	 564	 5779239	 5779356	 0	 x	 x	 1.7	 full
2	 T	 2	 154	 5	 269	 589	 5779426	 5779715	 0	 x	 x	 1.7	 full
2	 T	 2	 154	 6	 369	 677	 5779766	 5779866	 0	 x	 x	 1.7	 full
2	 T	 2	 155	 1	 508	 384	 5781359	 5782776	 1	 right	 x	 6	 full
2	 T	 2	 156	 1	 507	 385	 5784212	 5785417	 1	 right	 x	 1.7	 full
2	 T	 2	 156	 2	 739	 678	 5785496	 5785617	 1	 right	 x	 1.7	 full
2	 T	 2	 156	 3	 769	 692	 5785635	 5785666	 1	 right	 x	 1.7	 full
2	 T	 2	 157	 1	 510	 390	 5787334	 5788349	 1	 left	 x	 6	 full
2	 T	 2	 157	 2	 352	 424	 5788397	 5788587	 1	 left	 x	 6	 full
2	 T	 2	 158	 1	 507	 392	 5790134	 5791587	 0	 x	 x	 6	 full
2	 T	 2	 159	 1	 510	 388	 5792736	 5794427	 1	 right	 x	 6	 full
2	 T	 2	 160	 1	 510	 384	 5795983	 5797427	 1	 right	 x	 6	 full
2	 T	 2	 161	 1	 507	 385	 5798795	 5800107	 0	 x	 x	 6	 full
2	 T	 2	 162	 1	 508	 385	 5801667	 5802890	 0	 x	 R	 x	 half
2	 T	 2	 162	 2	 486	 380	 5802913	 5803044	 0	 x	 R	 x	 half
2	 T	 2	 162	 3	 285	 452	 5803100	 5803295	 0	 x	 R	 x	 half
2	 T	 2	 162	 4	 217	 462	 5803323	 5803474	 0	 x	 R	 x	 half
2	 T	 2	 162	 5	 274	 199	 5803536	 5803708	 0	 x	 R	 x	 half
2	 T	 2	 163	 1	 509	 389	 5805158	 5806528	 1	 left	 R	 x	 half
2	 T	 2	 164	 1	 505	 387	 5807910	 5809168	 1	 left	 x	 1.7	 full
2	 T	 2	 164	 2	 547	 388	 5809198	 5809443	 1	 left	 x	 1.7	 full
2	 T	 2	 165	 1	 504	 385	 5810675	 5812098	 0	 x	 x	 1.7	 full
2	 T	 2	 165	 2	 367	 561	 5812157	 5812253	 0	 x	 x	 1.7	 full
2	 T	 2	 165	 3	 340	 627	 5812280	 5812488	 0	 x	 x	 1.7	 full
2	 T	 2	 165	 4	 858	 293	 5812573	 5812805	 0	 x	 x	 1.7	 full
2	 T	 2	 165	 5	 863	 125	 5812852	 5813048	 0	 x	 x	 1.7	 full
2	 T	 2	 166	 1	 502	 386	 5815005	 5815860	 1	 right	 x	 1.7	 full
2	 T	 2	 166	 2	 573	 411	 5815884	 5816033	 1	 right	 x	 1.7	 full
2	 T	 2	 166	 3	 752	 650	 5816098	 5816271	 1	 right	 x	 1.7	 full
2	 T	 2	 166	 4	 872	 651	 5816297	 5816471	 1	 right	 x	 1.7	 full
2	 T	 2	 166	 5	 892	 644	 5816491	 5816622	 1	 right	 x	 1.7	 full
2	 T	 2	 166	 6	 527	 419	 5816696	 5816788	 1	 right	 x	 1.7	 full
2	 T	 2	 167	 1	 512	 385	 5818437	 5819481	 1	 right	 x	 1.7	 full
2	 T	 2	 167	 2	 774	 271	 5819527	 5819648	 1	 right	 x	 1.7	 full
2	 T	 2	 167	 3	 801	 253	 5819666	 5819879	 1	 right	 x	 1.7	 full
2	 T	 2	 168	 1	 517	 387	 5821157	 5822504	 0	 x	 L	 x	 half
2	 T	 2	 168	 2	 627	 368	 5822533	 5822768	 0	 x	 L	 x	 half
2	 T	 2	 168	 3	 791	 362	 5822800	 5822975	 0	 x	 L	 x	 half
2	 T	 2	 168	 4	 822	 335	 5822996	 5823174	 0	 x	 L	 x	 half
2	 T	 2	 168	 5	 826	 348	 5823187	 5823306	 0	 x	 L	 x	 half
2	 T	 2	 168	 6	 571	 678	 5823373	 5823636	 0	 x	 L	 x	 half
2	 T	 2	 168	 7	 697	 223	 5823716	 5823979	 0	 x	 L	 x	 half
2	 T	 2	 169	 1	 508	 384	 5825320	 5826819	 1	 left	 L	 x	 half
2	 T	 2	 170	 1	 507	 379	 5828256	 5829659	 1	 right	 x	 6	 full
2	 T	 2	 171	 1	 517	 388	 5831054	 5832713	 0	 x	 R	 x	 half
2	 T	 2	 171	 2	 472	 383	 5832736	 5832923	 0	 x	 R	 x	 half
2	 T	 2	 171	 3	 271	 510	 5832977	 5833166	 0	 x	 R	 x	 half
2	 T	 2	 171	 4	 259	 527	 5833181	 5833320	 0	 x	 R	 x	 half
2	 T	 2	 171	 5	 225	 535	 5833340	 5833460	 0	 x	 R	 x	 half
2	 T	 2	 172	 1	 512	 381	 5834847	 5836320	 1	 right	 x	 6	 full
2	 T	 2	 173	 1	 513	 382	 5837729	 5839120	 0	 x	 x	 6	 full
2	 T	 2	 174	 1	 511	 374	 5840483	 5841790	 1	 left	 x	 1.7	 full
2	 T	 2	 175	 1	 509	 386	 5843041	 5844517	 0	 x	 x	 1.7	 full
2	 T	 2	 175	 2	 279	 247	 5844586	 5844698	 0	 x	 x	 1.7	 full
2	 T	 2	 175	 3	 259	 205	 5844723	 5844871	 0	 x	 x	 1.7	 full
2	 T	 2	 175	 4	 253	 275	 5844899	 5844991	 0	 x	 x	 1.7	 full
2	 T	 2	 175	 5	 674	 507	 5845066	 5845211	 0	 x	 x	 1.7	 full
2	 T	 2	 176	 1	 515	 376	 5847199	 5848502	 0	 x	 x	 1.7	 full
2	 T	 2	 176	 2	 338	 300	 5848544	 5848742	 0	 x	 x	 1.7	 full
2	 T	 2	 176	 3	 317	 282	 5848762	 5848902	 0	 x	 x	 1.7	 full
2	 T	 2	 176	 4	 195	 254	 5848939	 5849041	 0	 x	 x	 1.7	 full
2	 T	 2	 176	 5	 911	 271	 5849130	 5849313	 0	 x	 x	 1.7	 full
2	 T	 2	 177	 1	 506	 378	 5851076	 5852301	 0	 x	 L	 x	 half
2	 T	 2	 178	 1	 511	 375	 5854163	 5855021	 0	 x	 x	 1.7	 full
2	 T	 2	 179	 1	 514	 384	 5856420	 5857644	 0	 x	 R	 x	 half
2	 T	 2	 179	 2	 428	 299	 5857677	 5857824	 0	 x	 R	 x	 half
2	 T	 2	 179	 3	 400	 281	 5857840	 5857964	 0	 x	 R	 x	 half
2	 T	 2	 179	 4	 241	 323	 5858013	 5858255	 0	 x	 R	 x	 half
2	 T	 2	 179	 5	 468	 560	 5858310	 5858585	 0	 x	 R	 x	 half
2	 T	 2	 180	 1	 497	 382	 5860107	 5861249	 1	 left	 x	 6	 full
2	 T	 2	 180	 2	 408	 362	 5861276	 5861622	 1	 left	 x	 6	 full
2	 T	 2	 181	 1	 508	 378	 5863670	 5864442	 0	 x	 x	 1.7	 full
2	 T	 2	 181	 2	 652	 587	 5864490	 5864616	 0	 x	 x	 1.7	 full
2	 T	 2	 181	 3	 700	 623	 5864641	 5864852	 0	 x	 x	 1.7	 full
2	 T	 2	 181	 4	 651	 589	 5864873	 5864992	 0	 x	 x	 1.7	 full
2	 T	 2	 181	 5	 254	 612	 5865056	 5865288	 0	 x	 x	 1.7	 full
2	 T	 2	 181	 6	 222	 268	 5865349	 5865592	 0	 x	 x	 1.7	 full
2	 T	 2	 182	 1	 521	 395	 5867002	 5868482	 1	 right	 x	 6	 full
2	 T	 2	 183	 1	 516	 379	 5870169	 5871252	 0	 x	 x	 6	 full
2	 T	 2	 184	 1	 518	 379	 5872583	 5873813	 1	 left	 x	 1.7	 full
2	 T	 2	 184	 2	 508	 362	 5873823	 5873938	 1	 left	 x	 1.7	 full
2	 T	 2	 184	 3	 83	 243	 5874021	 5874137	 1	 left	 x	 1.7	 full
2	 T	 2	 184	 4	 77	 228	 5874151	 5874451	 1	 left	 x	 1.7	 full
2	 T	 2	 185	 1	 523	 391	 5876029	 5877353	 1	 right	 x	 1.7	 full
2	 T	 2	 186	 1	 534	 382	 5878602	 5880263	 0	 x	 x	 6	 full
2	 T	 2	 187	 1	 498	 381	 5881899	 5882993	 0	 x	 L	 x	 half
2	 T	 2	 187	 2	 538	 383	 5883015	 5883053	 0	 x	 L	 x	 half
2	 T	 2	 188	 1	 508	 386	 5885103	 5886743	 0	 x	 x	 6	 full
2	 T	 2	 189	 1	 507	 382	 5888118	 5889549	 1	 left	 x	 1.7	 full
2	 T	 2	 189	 2	 349	 200	 5889595	 5889656	 1	 left	 x	 1.7	 full
2	 T	 2	 189	 3	 351	 174	 5889677	 5889768	 1	 left	 x	 1.7	 full
2	 T	 2	 189	 4	 342	 154	 5889782	 5889904	 1	 left	 x	 1.7	 full
2	 T	 2	 190	 1	 508	 374	 5891573	 5892561	 1	 left	 x	 1.7	 full
2	 T	 2	 190	 2	 265	 548	 5892616	 5892703	 1	 left	 x	 1.7	 full
2	 T	 2	 190	 3	 242	 580	 5892728	 5892926	 1	 left	 x	 1.7	 full
2	 T	 2	 191	 1	 517	 385	 5894462	 5895927	 0	 x	 x	 1.7	 full
2	 T	 2	 191	 2	 187	 138	 5895995	 5896388	 0	 x	 x	 1.7	 full
2	 T	 2	 191	 3	 811	 343	 5896469	 5896745	 0	 x	 x	 1.7	 full
2	 T	 2	 191	 4	 825	 566	 5896797	 5896974	 0	 x	 x	 1.7	 full
2	 T	 2	 192	 1	 509	 383	 5898760	 5899801	 0	 x	 x	 6	 full
2	 T	 2	 192	 2	 369	 336	 5899846	 5900024	 0	 x	 x	 6	 full
2	 T	 2	 193	 1	 510	 384	 5901475	 5902864	 0	 x	 L	 x	 half
2	 T	 2	 194	 1	 504	 382	 5904238	 5905434	 1	 left	 R	 x	 half
2	 T	 2	 194	 2	 460	 353	 5905460	 5905674	 1	 left	 R	 x	 half
2	 T	 2	 194	 3	 294	 342	 5905724	 5905832	 1	 left	 R	 x	 half
2	 T	 2	 194	 4	 349	 505	 5905876	 5906081	 1	 left	 R	 x	 half
2	 T	 2	 194	 5	 354	 501	 5906088	 5906235	 1	 left	 R	 x	 half
2	 T	 2	 195	 1	 507	 388	 5908066	 5909148	 0	 x	 x	 1.7	 full
2	 T	 2	 195	 2	 308	 270	 5909202	 5909344	 0	 x	 x	 1.7	 full
2	 T	 2	 195	 3	 278	 227	 5909368	 5909496	 0	 x	 x	 1.7	 full
2	 T	 2	 195	 4	 169	 153	 5909534	 5909739	 0	 x	 x	 1.7	 full
2	 T	 2	 195	 5	 837	 258	 5909821	 5910099	 0	 x	 x	 1.7	 full
2	 T	 2	 195	 6	 724	 634	 5910181	 5910574	 0	 x	 x	 1.7	 full
2	 T	 2	 195	 7	 328	 688	 5910649	 5910905	 0	 x	 x	 1.7	 full
2	 T	 2	 196	 1	 514	 382	 5912272	 5913635	 0	 x	 L	 x	 half
2	 T	 2	 196	 2	 765	 312	 5913681	 5913839	 0	 x	 L	 x	 half
2	 T	 2	 196	 3	 839	 309	 5913863	 5914041	 0	 x	 L	 x	 half
2	 T	 2	 196	 4	 789	 323	 5914063	 5914193	 0	 x	 L	 x	 half
2	 T	 2	 196	 5	 709	 655	 5914256	 5914522	 0	 x	 L	 x	 half
2	 T	 2	 197	 1	 505	 386	 5916826	 5917887	 0	 x	 x	 1.7	 full
2	 T	 2	 197	 2	 625	 575	 5917929	 5918183	 0	 x	 x	 1.7	 full
2	 T	 2	 197	 3	 920	 286	 5918250	 5918567	 0	 x	 x	 1.7	 full
2	 T	 2	 197	 4	 839	 656	 5918634	 5918836	 0	 x	 x	 1.7	 full
2	 T	 2	 197	 5	 747	 676	 5918868	 5918990	 0	 x	 x	 1.7	 full
2	 T	 2	 197	 6	 321	 660	 5919062	 5919197	 0	 x	 x	 1.7	 full
2	 T	 2	 197	 7	 270	 363	 5919264	 5919385	 0	 x	 x	 1.7	 full
2	 T	 2	 197	 8	 266	 276	 5919410	 5919465	 0	 x	 x	 1.7	 full
2	 T	 2	 198	 1	 513	 393	 5921232	 5922380	 1	 left	 x	 1.7	 full
2	 T	 2	 198	 2	 223	 475	 5922440	 5922504	 1	 left	 x	 1.7	 full
2	 T	 2	 198	 3	 150	 498	 5922543	 5922705	 1	 left	 x	 1.7	 full
2	 T	 2	 199	 1	 503	 393	 5924481	 5925674	 1	 right	 x	 1.7	 full
