subNum	 version	 completed	 trialNo	 easySide	 targPresent	key	 targSide	 RT	 accuracy	 var	 con
6	 N	1	29	 L	0	 r	 x	1.69	1	 x	 half
6	 N	1	30	 L	0	 r	 x	1.692	1	 x	 half
6	 N	1	31	 x	0	 r	 x	1.917	1	1.7	 full
6	 N	1	32	 x	0	 r	 x	1.678	1	1.7	 full
6	 N	1	33	 x	1	 l	 right	1.588	1	6	 full
6	 N	1	34	 x	1	 r	 left	1.627	0	1.7	 full
6	 N	1	35	 R	0	 r	 x	1.76	1	 x	 half
6	 N	1	36	 x	0	 r	 x	1.681	1	1.7	 full
6	 N	1	37	 x	1	 l	 left	1.699	1	1.7	 full
6	 N	1	38	 L	1	 l	 right	1.768	1	 x	 half
6	 N	1	39	 R	1	 l	 right	1.518	1	 x	 half
6	 N	1	40	 x	0	 r	 x	1.629	1	6	 full
6	 N	1	41	 x	1	 l	 left	1.589	1	6	 full
6	 N	1	42	 x	0	 r	 x	1.589	1	6	 full
6	 N	1	43	 x	0	 r	 x	1.608	1	1.7	 full
6	 N	1	44	 x	0	 r	 x	1.538	1	6	 full
6	 N	1	45	 x	1	 l	 left	1.708	1	1.7	 full
6	 N	1	46	 L	0	 r	 x	1.688	1	 x	 half
6	 N	1	47	 x	0	 r	 x	1.618	1	6	 full
6	 N	1	48	 x	0	 r	 x	1.558	1	1.7	 full
6	 N	1	49	 x	1	 r	 left	1.568	0	1.7	 full
6	 N	1	50	 R	1	 l	 right	1.479	1	 x	 half
6	 N	1	51	 L	1	 l	 left	1.598	1	 x	 half
6	 N	1	52	 x	1	 l	 left	1.619	1	1.7	 full
6	 N	1	53	 L	1	 l	 right	1.56	1	 x	 half
6	 N	1	54	 x	1	 l	 left	1.569	1	6	 full
6	 N	1	55	 x	1	 l	 right	1.548	1	6	 full
6	 N	1	56	 x	0	 r	 x	1.789	1	1.7	 full
6	 N	1	57	 L	0	 r	 x	1.727	1	 x	 half
6	 N	1	58	 x	1	 l	 right	1.568	1	6	 full
6	 N	1	59	 x	0	 r	 x	1.688	1	6	 full
6	 N	1	60	 R	1	 l	 left	1.646	1	 x	 half
6	 N	1	61	 x	0	 r	 x	2.158	1	1.7	 full
6	 N	1	62	 x	0	 r	 x	1.618	1	6	 full
6	 N	1	63	 L	1	 l	 left	1.617	1	 x	 half
6	 N	1	64	 R	0	 r	 x	1.689	1	 x	 half
6	 N	1	65	 x	1	 l	 right	1.559	1	6	 full
6	 N	1	66	 x	0	 r	 x	1.609	1	6	 full
6	 N	1	67	 x	0	 r	 x	1.679	1	6	 full
6	 N	1	68	 L	0	 r	 x	1.668	1	 x	 half
6	 N	1	69	 x	1	 l	 right	1.599	1	6	 full
6	 N	1	70	 L	0	 r	 x	1.639	1	 x	 half
6	 N	1	71	 x	1	 l	 right	1.57	1	1.7	 full
6	 N	1	72	 x	1	 l	 right	1.619	1	6	 full
6	 N	1	73	 x	0	 r	 x	1.739	1	6	 full
6	 N	1	74	 x	1	 l	 right	1.738	1	1.7	 full
6	 N	1	75	 L	1	 l	 right	1.769	1	 x	 half
6	 N	1	76	 L	1	 l	 left	1.468	1	 x	 half
6	 N	1	77	 x	0	 r	 x	1.649	1	6	 full
6	 N	1	78	 x	1	 l	 right	1.578	1	6	 full
6	 N	1	79	 x	1	 l	 left	1.809	1	1.7	 full
6	 N	1	80	 R	1	 l	 right	1.469	1	 x	 half
6	 N	1	81	 x	0	 r	 x	1.738	1	6	 full
6	 N	1	82	 x	0	 r	 x	2.626	1	6	 full
6	 N	1	83	 R	0	 r	 x	3.349	1	 x	 half
6	 N	1	84	 x	0	 r	 x	1.53	1	6	 full
6	 N	1	85	 x	1	 l	 left	1.539	1	6	 full
6	 N	1	86	 R	0	 r	 x	1.698	1	 x	 half
6	 N	1	87	 x	1	 l	 left	1.439	1	6	 full
6	 N	1	88	 L	0	 r	 x	1.637	1	 x	 half
6	 N	1	89	 L	0	 r	 x	1.817	1	 x	 half
6	 N	1	90	 x	1	 l	 left	1.559	1	6	 full
6	 N	1	91	 x	1	 l	 left	1.639	1	1.7	 full
6	 N	1	92	 x	1	 l	 right	1.658	1	1.7	 full
6	 N	1	93	 x	0	 r	 x	1.688	1	1.7	 full
6	 N	1	94	 R	0	 r	 x	1.719	1	 x	 half
6	 N	1	95	 L	0	 r	 x	1.558	1	 x	 half
6	 N	1	96	 L	1	 l	 left	1.627	1	 x	 half
6	 N	1	97	 x	0	 r	 x	1.628	1	6	 full
6	 N	1	98	 x	1	 l	 left	1.648	1	6	 full
6	 N	1	99	 x	0	 r	 x	1.579	1	6	 full
6	 N	1	100	 x	0	 r	 x	1.728	1	1.7	 full
6	 N	1	101	 x	1	 l	 right	1.742	1	1.7	 full
6	 N	1	102	 R	0	 r	 x	1.59	1	 x	 half
6	 N	1	103	 x	0	 r	 x	1.518	1	1.7	 full
6	 N	1	104	 x	0	 r	 x	1.579	1	6	 full
6	 N	1	105	 x	1	 r	 right	1.569	0	1.7	 full
6	 N	1	106	 L	0	 r	 x	1.678	1	 x	 half
6	 N	1	107	 x	1	 l	 right	1.627	1	6	 full
6	 N	1	108	 L	1	 l	 left	1.479	1	 x	 half
6	 N	1	109	 x	1	 l	 right	1.699	1	6	 full
6	 N	1	110	 x	0	 r	 x	1.711	1	1.7	 full
6	 N	1	111	 L	0	 r	 x	1.658	1	 x	 half
6	 N	1	112	 L	0	 r	 x	1.619	1	 x	 half
6	 N	1	113	 L	1	 l	 left	1.478	1	 x	 half
6	 N	1	114	 x	0	 r	 x	1.598	1	6	 full
6	 N	1	115	 x	0	 r	 x	1.642	1	6	 full
6	 N	1	116	 x	1	 l	 left	1.909	1	6	 full
6	 N	1	117	 x	1	 l	 left	1.518	1	6	 full
6	 N	1	118	 x	1	 l	 right	1.709	1	1.7	 full
6	 N	1	119	 R	1	 l	 right	1.518	1	 x	 half
6	 N	1	120	 x	0	 r	 x	1.579	1	1.7	 full
6	 N	1	121	 x	1	 r	 left	1.649	0	1.7	 full
6	 N	1	122	 x	1	 l	 left	1.646	1	1.7	 full
6	 N	1	123	 x	0	 r	 x	3.017	1	1.7	 full
6	 N	1	124	 x	0	 r	 x	2.2	1	1.7	 full
6	 N	1	125	 R	1	 l	 right	1.52	1	 x	 half
6	 N	1	126	 L	0	 r	 x	1.838	1	 x	 half
6	 N	1	127	 R	0	 r	 x	1.839	1	 x	 half
6	 N	1	128	 R	0	 r	 x	1.607	1	 x	 half
6	 N	1	129	 x	1	 l	 right	1.847	1	1.7	 full
6	 N	1	130	 x	1	 l	 right	1.508	1	6	 full
6	 N	1	131	 x	0	 r	 x	1.738	1	6	 full
6	 N	1	132	 x	1	 l	 left	1.439	1	6	 full
6	 N	1	133	 R	0	 r	 x	1.627	1	 x	 half
6	 N	1	134	 L	0	 r	 x	1.729	1	 x	 half
6	 N	1	135	 R	1	 l	 left	1.659	1	 x	 half
6	 N	1	136	 x	1	 l	 right	1.748	1	1.7	 full
6	 N	1	137	 x	0	 r	 x	1.817	1	1.7	 full
6	 N	1	138	 x	0	 r	 x	1.848	1	1.7	 full
6	 N	1	139	 x	0	 r	 x	1.609	1	6	 full
6	 N	1	140	 R	0	 r	 x	1.62	1	 x	 half
6	 N	1	141	 x	1	 l	 left	1.67	1	1.7	 full
6	 N	1	142	 x	1	 l	 right	1.559	1	6	 full
6	 N	1	143	 x	0	 r	 x	1.659	1	1.7	 full
6	 N	1	144	 x	0	 r	 x	1.659	1	1.7	 full
6	 N	1	145	 x	0	 r	 x	1.698	1	6	 full
6	 N	1	146	 R	0	 r	 x	1.658	1	 x	 half
6	 N	1	147	 x	1	 l	 right	1.779	1	1.7	 full
6	 N	1	148	 x	1	 l	 left	1.628	1	6	 full
6	 N	1	149	 x	0	 r	 x	1.639	1	6	 full
6	 N	1	150	 R	0	 r	 x	1.728	1	 x	 half
6	 N	1	151	 R	0	 r	 x	1.608	1	 x	 half
6	 N	1	152	 R	0	 r	 x	1.549	1	 x	 half
6	 N	1	153	 L	1	 l	 right	1.708	1	 x	 half
6	 N	1	154	 x	1	 l	 right	1.839	1	1.7	 full
6	 N	1	155	 x	1	 l	 left	1.484	1	6	 full
6	 N	1	156	 x	0	 r	 x	2.547	1	1.7	 full
6	 N	1	157	 x	1	 l	 left	1.961	1	6	 full
6	 N	1	158	 x	0	 r	 x	1.749	1	6	 full
6	 N	1	159	 x	0	 r	 x	1.718	1	6	 full
6	 N	1	160	 x	0	 r	 x	1.858	1	1.7	 full
6	 N	1	161	 x	0	 r	 x	1.587	1	1.7	 full
6	 N	1	162	 x	1	 l	 right	1.769	1	1.7	 full
6	 N	1	163	 L	1	 l	 right	1.708	1	 x	 half
6	 N	1	164	 x	1	 l	 left	1.807	1	1.7	 full
6	 N	1	165	 x	1	 l	 right	1.769	1	1.7	 full
6	 N	1	166	 x	1	 l	 right	1.508	1	6	 full
6	 N	1	167	 x	0	 r	 x	1.909	1	1.7	 full
6	 N	1	168	 L	1	 l	 left	1.66	1	 x	 half
6	 N	1	169	 x	1	 l	 left	1.479	1	6	 full
6	 N	1	170	 x	1	 l	 left	1.53	1	6	 full
6	 N	1	171	 x	0	 r	 x	1.779	1	1.7	 full
6	 N	1	172	 R	1	 l	 left	1.697	1	 x	 half
6	 N	1	173	 x	1	 r	 right	1.629	0	1.7	 full
6	 N	1	174	 x	0	 r	 x	1.698	1	1.7	 full
6	 N	1	175	 x	0	 r	 x	1.628	1	1.7	 full
6	 N	1	176	 x	0	 r	 x	1.628	1	6	 full
6	 N	1	177	 x	0	 r	 x	1.669	1	1.7	 full
6	 N	1	178	 R	0	 r	 x	1.638	1	 x	 half
6	 N	1	179	 x	1	 l	 right	1.808	1	1.7	 full
6	 N	1	180	 x	1	 l	 right	1.519	1	6	 full
6	 N	1	181	 x	1	 l	 right	1.638	1	1.7	 full
6	 N	1	182	 x	1	 l	 left	1.518	1	6	 full
6	 N	1	183	 x	1	 l	 right	1.467	1	6	 full
6	 N	1	184	 L	0	 r	 x	1.788	1	 x	 half
6	 N	1	185	 x	0	 r	 x	1.758	1	1.7	 full
6	 N	1	186	 x	0	 r	 x	1.648	1	1.7	 full
6	 N	1	187	 x	0	 r	 x	1.553	1	6	 full
6	 N	1	188	 L	0	 r	 x	1.748	1	 x	 half
6	 N	1	189	 R	0	 r	 x	1.569	1	 x	 half
6	 N	1	190	 L	0	 r	 x	1.608	1	 x	 half
6	 N	1	191	 R	1	 l	 right	1.658	1	 x	 half
6	 N	1	192	 R	1	 l	 right	1.748	1	 x	 half
6	 N	1	193	 R	1	 r	 left	1.938	0	 x	 half
6	 N	1	194	 x	1	 l	 left	1.499	1	6	 full
6	 N	1	195	 x	0	 r	 x	1.698	1	6	 full
6	 N	1	196	 x	0	 r	 x	1.64	1	1.7	 full
6	 N	1	197	 x	1	 l	 left	1.578	1	6	 full
6	 N	1	198	 x	1	 l	 right	1.489	1	6	 full
6	 N	1	199	 R	1	 l	 right	1.479	1	 x	 half
6	 N	1	200	 R	0	 r	 x	1.647	1	 x	 half
6	 N	1	201	 x	1	 l	 left	1.479	1	6	 full
6	 N	1	202	 x	1	 l	 right	1.67	1	1.7	 full
6	 N	1	203	 x	1	 l	 left	1.58	1	1.7	 full
6	 N	1	204	 x	1	 l	 left	1.551	1	1.7	 full
6	 N	1	205	 L	1	 l	 left	1.618	1	 x	 half
6	 N	1	206	 x	1	 l	 left	1.488	1	6	 full
6	 N	1	207	 L	0	 r	 x	1.664	1	 x	 half
6	 N	1	208	 x	1	 l	 left	1.518	1	6	 full
6	 N	1	209	 x	1	 l	 right	1.699	1	6	 full
6	 N	1	210	 L	1	 l	 left	1.489	1	 x	 half
6	 N	1	211	 L	1	 l	 right	1.588	1	 x	 half
6	 N	1	212	 x	0	 r	 x	1.809	1	6	 full
6	 N	1	213	 x	1	 l	 right	1.62	1	6	 full
6	 N	1	214	 L	1	 l	 left	1.528	1	 x	 half
6	 N	1	215	 x	0	 r	 x	1.629	1	1.7	 full
6	 N	1	216	 x	0	 r	 x	1.758	1	1.7	 full
6	 N	1	217	 x	0	 r	 x	1.589	1	6	 full
6	 N	1	218	 L	1	 l	 left	1.689	1	 x	 half
6	 N	1	219	 L	1	 l	 left	1.589	1	 x	 half
6	 N	1	220	 x	0	 r	 x	1.67	1	1.7	 full
6	 N	1	221	 x	0	 r	 x	1.589	1	6	 full
6	 N	1	222	 x	1	 l	 left	1.469	1	1.7	 full
6	 N	1	223	 R	1	 l	 right	1.509	1	 x	 half
6	 N	1	224	 x	1	 l	 right	1.48	1	6	 full
6	 N	1	225	 x	1	 l	 right	1.611	1	6	 full
6	 N	1	226	 x	0	 r	 x	1.659	1	6	 full
6	 N	1	227	 x	0	 r	 x	1.579	1	1.7	 full
6	 N	1	228	 L	1	 l	 left	1.589	1	 x	 half
6	 N	1	229	 x	1	 l	 right	1.849	1	1.7	 full
6	 N	1	230	 x	1	 r	 right	1.538	0	1.7	 full
6	 N	1	231	 L	1	 l	 right	1.469	1	 x	 half
6	 N	1	232	 x	1	 l	 right	1.579	1	6	 full
6	 N	1	233	 x	0	 r	 x	1.609	1	6	 full
6	 N	1	234	 x	0	 r	 x	1.639	1	1.7	 full
6	 N	1	235	 x	1	 l	 left	1.778	1	1.7	 full
6	 N	1	236	 x	0	 r	 x	1.59	1	6	 full
6	 N	1	237	 L	0	 r	 x	1.608	1	 x	 half
6	 N	1	238	 x	1	 l	 left	1.718	1	1.7	 full
6	 N	1	239	 x	0	 r	 x	1.678	1	1.7	 full
6	 N	1	240	 R	0	 r	 x	1.509	1	 x	 half
7	 T	1	1	 x	0	 r	 x	3.224	1	1.7	 full
7	 T	1	2	 R	1	 l	 right	2.228	1	 x	 half
7	 T	1	3	 x	1	 l	 right	2.068	1	6	 full
7	 T	1	4	 L	1	 l	 left	2.416	1	 x	 half
7	 T	1	5	 x	0	 r	 x	2.608	1	1.7	 full
7	 T	1	6	 L	1	 x	 left	3.556	1	 x	 half
7	 T	1	7	 R	1	 x	 left	1.065	1	 x	 half
7	 T	1	8	 x	0	 x	 x	6.971	1	6	 full
7	 T	1	9	 x	1	 l	 right	1.785	1	6	 full
7	 T	1	10	 R	0	 r	 x	3.179	1	 x	 half
7	 T	1	11	 L	0	 r	 x	2.055	1	 x	 half
7	 T	1	12	 x	1	 l	 right	1.767	1	6	 full
7	 T	1	13	 x	0	 r	 x	2.535	1	6	 full
7	 T	1	14	 x	1	 l	 left	1.838	1	6	 full
7	 T	1	15	 x	0	 r	 x	2.816	1	1.7	 full
7	 T	1	16	 x	0	 r	 x	2.537	1	6	 full
7	 T	1	17	 x	0	 r	 x	2.678	1	6	 full
7	 T	1	18	 x	1	 r	 left	2.757	0	1.7	 full
7	 T	1	19	 L	0	 x	 x	6.313	1	 x	 half
7	 T	1	20	 x	0	 r	 x	2.137	1	6	 full
7	 T	1	21	 x	0	 x	 x	4.237	1	1.7	 full
7	 T	1	22	 x	1	 l	 right	1.765	1	6	 full
7	 T	1	23	 x	1	 l	 left	1.648	1	6	 full
7	 T	1	24	 x	0	 r	 x	2.166	1	1.7	 full
7	 T	1	25	 L	0	 r	 x	2.656	1	 x	 half
7	 T	1	26	 x	0	 r	 x	2.025	1	6	 full
7	 T	1	27	 x	1	 r	 right	2.099	0	1.7	 full
7	 T	1	28	 x	1	 l	 left	2.539	1	6	 full
7	 T	1	29	 x	1	 r	 right	2.528	0	1.7	 full
7	 T	1	30	 L	0	 r	 x	2.324	1	 x	 half
7	 T	1	31	 x	0	 r	 x	3.237	1	1.7	 full
7	 T	1	32	 x	0	 r	 x	2.026	1	1.7	 full
7	 T	1	33	 x	0	 r	 x	2.787	1	6	 full
7	 T	1	34	 x	0	 r	 x	1.719	1	1.7	 full
7	 T	1	35	 x	1	 l	 right	1.768	1	6	 full
7	 T	1	36	 R	0	 r	 x	2.776	1	 x	 half
7	 T	1	37	 x	1	 r	 left	2.308	0	1.7	 full
7	 T	1	38	 L	0	 r	 x	2.689	1	 x	 half
7	 T	1	39	 x	0	 r	 x	1.748	1	1.7	 full
7	 T	1	40	 R	0	 r	 x	2.135	1	 x	 half
7	 T	1	41	 L	0	 r	 x	2.308	1	 x	 half
7	 T	1	42	 L	1	 l	 right	2.078	1	 x	 half
7	 T	1	43	 x	1	 r	 left	2.837	0	1.7	 full
7	 T	1	44	 x	0	 r	 x	3.026	1	1.7	 full
7	 T	1	45	 x	0	 r	 x	3.247	1	1.7	 full
7	 T	1	46	 x	0	 r	 x	2.175	1	1.7	 full
7	 T	1	47	 L	0	 r	 x	2.677	1	 x	 half
7	 T	1	48	 x	0	 r	 x	2.185	1	6	 full
7	 T	1	49	 x	0	 r	 x	2.576	1	6	 full
7	 T	1	50	 x	1	 l	 right	1.889	1	1.7	 full
7	 T	1	51	 x	0	 r	 x	2.247	1	1.7	 full
7	 T	1	52	 L	1	 r	 left	2.238	0	 x	 half
7	 T	1	53	 R	1	 l	 left	1.989	1	 x	 half
7	 T	1	54	 L	1	 l	 left	1.909	1	 x	 half
7	 T	1	55	 L	0	 r	 x	2.629	1	 x	 half
7	 T	1	56	 R	1	 l	 right	2.328	1	 x	 half
7	 T	1	57	 R	1	 r	 left	2.681	0	 x	 half
7	 T	1	58	 x	0	 x	 x	4.165	1	1.7	 full
7	 T	1	59	 L	1	 l	 left	1.737	1	 x	 half
7	 T	1	60	 x	1	 l	 right	1.797	1	6	 full
7	 T	1	61	 x	1	 x	 right	1.848	1	6	 full
7	 T	1	62	 x	0	 r	 x	1.987	1	1.7	 full
7	 T	1	63	 L	0	 r	 x	2.847	1	 x	 half
7	 T	1	64	 x	0	 l	 x	2.958	0	1.7	 full
7	 T	1	65	 x	1	 l	 left	2.129	1	6	 full
7	 T	1	66	 R	1	 l	 right	2.192	1	 x	 half
7	 T	1	67	 x	0	 x	 x	1.31	1	6	 full
7	 T	1	68	 x	0	 r	 x	2.528	1	6	 full
7	 T	1	69	 x	0	 l	 x	2.558	0	1.7	 full
7	 T	1	70	 R	0	 r	 x	2.437	1	 x	 half
7	 T	1	71	 L	1	 l	 left	1.882	1	 x	 half
7	 T	1	72	 x	0	 r	 x	2.828	1	1.7	 full
7	 T	1	73	 L	1	 l	 right	3.138	1	 x	 half
7	 T	1	74	 x	0	 r	 x	2.188	1	1.7	 full
7	 T	1	75	 R	0	 r	 x	2.089	1	 x	 half
7	 T	1	76	 x	0	 r	 x	2.569	1	1.7	 full
7	 T	1	77	 x	1	 l	 left	1.928	1	6	 full
7	 T	1	78	 x	1	 x	 left	1.77	1	6	 full
7	 T	1	79	 x	1	 x	 left	2.077	1	1.7	 full
7	 T	1	80	 L	0	 r	 x	2.598	1	 x	 half
7	 T	1	81	 x	0	 r	 x	2.581	1	1.7	 full
7	 T	1	82	 x	1	 l	 left	1.698	1	6	 full
7	 T	1	83	 x	1	 l	 left	2.057	1	1.7	 full
7	 T	1	84	 x	0	 r	 x	2.009	1	6	 full
7	 T	1	85	 L	0	 r	 x	2.542	1	 x	 half
7	 T	1	86	 x	1	 l	 right	1.768	1	6	 full
7	 T	1	87	 L	1	 l	 left	2.008	1	 x	 half
7	 T	1	88	 x	0	 r	 x	1.749	1	6	 full
7	 T	1	89	 x	1	 l	 right	2.318	1	1.7	 full
7	 T	1	90	 x	0	 r	 x	2.444	1	1.7	 full
7	 T	1	91	 x	0	 r	 x	2.085	1	6	 full
7	 T	1	92	 x	1	 l	 left	1.598	1	6	 full
7	 T	1	93	 x	1	 l	 left	1.929	1	6	 full
7	 T	1	94	 L	1	 x	 left	1.334	1	 x	 half
7	 T	1	95	 x	1	 l	 right	1.846	1	6	 full
7	 T	1	96	 x	1	 l	 right	1.839	1	6	 full
7	 T	1	97	 R	1	 l	 right	1.798	1	 x	 half
7	 T	1	98	 x	1	 l	 right	2.897	1	6	 full
7	 T	1	99	 x	1	 l	 left	2.287	1	1.7	 full
7	 T	1	100	 x	0	 r	 x	2.207	1	6	 full
7	 T	1	101	 x	1	 l	 left	1.758	1	6	 full
7	 T	1	102	 x	1	 r	 left	1.872	0	1.7	 full
7	 T	1	103	 x	1	 l	 left	2.089	1	1.7	 full
7	 T	1	104	 x	0	 r	 x	1.998	1	6	 full
7	 T	1	105	 x	1	 r	 right	2.777	0	1.7	 full
7	 T	1	106	 x	1	 l	 right	1.886	1	6	 full
7	 T	1	107	 x	1	 l	 right	2.056	1	6	 full
7	 T	1	108	 x	0	 r	 x	2.318	1	6	 full
7	 T	1	109	 L	1	 l	 right	2.047	1	 x	 half
7	 T	1	110	 L	0	 r	 x	2.299	1	 x	 half
7	 T	1	111	 x	1	 l	 right	2.718	1	1.7	 full
7	 T	1	112	 x	1	 r	 left	2.268	0	1.7	 full
7	 T	1	113	 x	1	 l	 right	1.942	1	1.7	 full
7	 T	1	114	 L	1	 l	 left	2.258	1	 x	 half
7	 T	1	115	 x	0	 r	 x	1.879	1	6	 full
7	 T	1	116	 x	0	 r	 x	2.269	1	6	 full
7	 T	1	117	 x	1	 l	 right	2.287	1	6	 full
7	 T	1	118	 x	0	 r	 x	4.046	1	1.7	 full
7	 T	1	119	 x	1	 l	 right	2.667	1	1.7	 full
7	 T	1	120	 x	0	 r	 x	1.988	1	1.7	 full
7	 T	1	121	 x	0	 r	 x	2.588	1	1.7	 full
7	 T	1	122	 R	0	 r	 x	2.098	1	 x	 half
7	 T	1	123	 x	0	 r	 x	1.897	1	1.7	 full
7	 T	1	124	 R	1	 l	 right	1.729	1	 x	 half
7	 T	1	125	 x	1	 r	 left	1.909	0	1.7	 full
7	 T	1	126	 x	0	 r	 x	2.679	1	1.7	 full
7	 T	1	127	 R	0	 l	 x	2.366	0	 x	 half
7	 T	1	128	 x	1	 l	 right	1.949	1	6	 full
7	 T	1	129	 x	1	 l	 right	1.709	1	1.7	 full
7	 T	1	130	 x	0	 r	 x	2.089	1	6	 full
7	 T	1	131	 x	0	 r	 x	1.908	1	6	 full
7	 T	1	132	 x	0	 r	 x	1.779	1	6	 full
7	 T	1	133	 x	0	 r	 x	2.252	1	1.7	 full
7	 T	1	134	 x	0	 r	 x	1.559	1	6	 full
7	 T	1	135	 L	0	 l	 x	2.585	0	 x	 half
7	 T	1	136	 x	1	 r	 left	1.767	0	6	 full
7	 T	1	137	 L	1	 l	 left	1.938	1	 x	 half
7	 T	1	138	 L	0	 r	 x	2.968	1	 x	 half
7	 T	1	139	 x	1	 x	 right	4.193	1	1.7	 full
7	 T	1	140	 R	1	 l	 right	1.847	1	 x	 half
7	 T	1	141	 x	0	 r	 x	1.827	1	1.7	 full
7	 T	1	142	 x	0	 r	 x	2.088	1	6	 full
7	 T	1	143	 x	1	 r	 left	2.608	0	1.7	 full
7	 T	1	144	 x	0	 l	 x	1.857	0	6	 full
7	 T	1	145	 L	1	 r	 right	2.668	0	 x	 half
7	 T	1	146	 R	0	 r	 x	3.267	1	 x	 half
7	 T	1	147	 x	1	 l	 left	1.878	1	6	 full
7	 T	1	148	 L	0	 r	 x	1.966	1	 x	 half
7	 T	1	149	 x	0	 l	 x	2.253	0	1.7	 full
7	 T	1	150	 L	0	 r	 x	2.318	1	 x	 half
7	 T	1	151	 x	1	 l	 right	2.198	1	1.7	 full
7	 T	1	152	 x	1	 l	 left	2.928	1	1.7	 full
7	 T	1	153	 x	1	 l	 left	1.567	1	6	 full
7	 T	1	154	 x	1	 l	 right	1.912	1	1.7	 full
7	 T	1	155	 x	1	 l	 right	2.326	1	1.7	 full
7	 T	1	156	 x	0	 l	 x	0.794	0	6	 full
7	 T	1	157	 R	1	 l	 right	1.898	1	 x	 half
7	 T	1	158	 L	1	 l	 right	1.879	1	 x	 half
7	 T	1	159	 x	1	 x	 left	4.397	1	1.7	 full
7	 T	1	160	 x	1	 l	 left	1.719	1	6	 full
7	 T	1	161	 x	0	 x	 x	4.066	1	1.7	 full
7	 T	1	162	 x	0	 r	 x	2.297	1	1.7	 full
7	 T	1	163	 x	0	 r	 x	0.964	0	1.7	 full
7	 T	1	164	 R	0	 r	 x	2.617	1	 x	 half
7	 T	1	165	 x	0	 r	 x	2.108	1	1.7	 full
7	 T	1	166	 R	1	 l	 right	1.679	1	 x	 half
7	 T	1	167	 x	0	 r	 x	2.472	1	6	 full
7	 T	1	168	 x	1	 l	 right	1.692	1	6	 full
7	 T	1	169	 x	1	 l	 left	2.528	1	1.7	 full
7	 T	1	170	 x	0	 r	 x	1.965	1	6	 full
7	 T	1	171	 x	0	 r	 x	2.278	1	1.7	 full
7	 T	1	172	 L	1	 l	 left	1.749	1	 x	 half
7	 T	1	173	 R	1	 r	 left	2.738	0	 x	 half
7	 T	1	174	 L	1	 l	 left	1.598	1	 x	 half
7	 T	1	175	 x	0	 r	 x	1.878	1	6	 full
7	 T	1	176	 x	0	 r	 x	0.046	0	6	 full
7	 T	1	177	 R	1	 l	 right	1.846	1	 x	 half
7	 T	1	178	 L	1	 r	 right	2.527	0	 x	 half
7	 T	1	179	 x	0	 r	 x	2.098	1	1.7	 full
7	 T	1	180	 x	1	 l	 left	2.668	1	1.7	 full
7	 T	1	181	 x	1	 l	 right	2.028	1	1.7	 full
7	 T	1	182	 x	1	 r	 left	2.682	0	1.7	 full
7	 T	1	183	 R	0	 x	 x	1.557	1	 x	 half
7	 T	1	184	 x	1	 r	 right	2.677	0	1.7	 full
7	 T	1	185	 R	1	 r	 left	3.055	0	 x	 half
7	 T	1	186	 x	0	 r	 x	2.099	1	6	 full
7	 T	1	187	 x	1	 l	 right	2.058	1	1.7	 full
7	 T	1	188	 R	0	 l	 x	2.398	0	 x	 half
7	 T	1	189	 R	0	 l	 x	2.188	0	 x	 half
7	 T	1	190	 L	0	 r	 x	1.968	1	 x	 half
7	 T	1	191	 R	0	 r	 x	2.627	1	 x	 half
7	 T	1	192	 R	0	 r	 x	2.903	1	 x	 half
7	 T	1	193	 x	0	 l	 x	2.807	0	6	 full
7	 T	1	194	 x	1	 l	 left	2.238	1	6	 full
7	 T	1	195	 x	1	 r	 left	2.98	0	1.7	 full
7	 T	1	196	 L	1	 l	 right	2.568	1	 x	 half
7	 T	1	197	 x	1	 l	 left	1.597	1	6	 full
7	 T	1	198	 L	0	 r	 x	3.297	1	 x	 half
7	 T	1	199	 x	0	 r	 x	2.518	1	6	 full
7	 T	1	200	 x	0	 l	 x	2.338	0	1.7	 full
7	 T	1	201	 x	0	 r	 x	2.208	1	6	 full
7	 T	1	202	 x	1	 l	 left	1.813	1	6	 full
7	 T	1	203	 x	1	 l	 right	1.884	1	1.7	 full
7	 T	1	204	 L	1	 l	 left	1.648	1	 x	 half
7	 T	1	205	 x	1	 l	 left	1.729	1	6	 full
7	 T	1	206	 x	1	 l	 right	1.669	1	6	 full
7	 T	1	207	 x	1	 l	 left	1.597	1	6	 full
7	 T	1	208	 L	0	 r	 x	2.137	1	 x	 half
7	 T	1	209	 R	0	 l	 x	2.201	0	 x	 half
7	 T	1	210	 x	0	 r	 x	2.36	1	6	 full
7	 T	1	211	 x	0	 x	 x	1.768	1	1.7	 full
7	 T	1	212	 x	1	 l	 left	1.677	1	6	 full
7	 T	1	213	 x	1	 l	 right	1.721	1	6	 full
7	 T	1	214	 R	0	 r	 x	2.057	1	 x	 half
7	 T	1	215	 x	0	 r	 x	2.578	1	6	 full
7	 T	1	216	 x	1	 r	 right	1.997	0	1.7	 full
7	 T	1	217	 R	0	 r	 x	2.428	1	 x	 half
7	 T	1	218	 x	1	 r	 left	2.111	0	1.7	 full
7	 T	1	219	 L	0	 r	 x	2.379	1	 x	 half
7	 T	1	220	 L	0	 r	 x	2.278	1	 x	 half
7	 T	1	221	 L	1	 r	 right	2.199	0	 x	 half
7	 T	1	222	 R	0	 r	 x	2.557	1	 x	 half
7	 T	1	223	 x	1	 r	 right	2.699	0	1.7	 full
